eur;name;id;condition;usd;set;isFoil;idLanguage;count
0.03;Skymarch Bloodletter;435278;NM;0.12;Ixalan;False;1;2
0.08;Skymark Roc;253555;NM;0.17;Return to Ravnica;False;1;4
0.08;Skymark Roc;253555;NM;0.17;Return to Ravnica;False;4;1
0.13;Skyscribing;107449;NM;0.22;Dissension;False;1;1
0.11;Skyship Plunderer;423713;NM;0.21;Aether Revolt;False;4;1
0.05;Skyshroud Archer;5228;NM;0.14;Stronghold;False;1;3
0.05;Skyshroud Archer;5228;NM;0.14;Stronghold;False;4;1
1.18;Skyshroud Claim;22891;NM;1.89;Nemesis;True;1;1
1.18;Skyshroud Claim;22891;NM;1.89;Nemesis;False;1;1
0.08;Skyshroud Cutter;21372;NM;0.15;Nemesis;False;4;6
0.24;Skyshroud Ranger;4790;NM;0.2;Tempest;False;4;2
0.24;Skyshroud Ranger;4790;NM;0.2;Tempest;False;1;2
0.02;Skyswirl Harrier;417601;NM;0.11;Kaladesh;False;4;3
0.08;Skywatcher Adept;193591;NM;0.13;Rise of the Eldrazi;True;1;1
0.06;Skywinder Drake;220153;NM;0.12;Magic 2012;True;1;1
0.06;Skywing Aven;29713;NM;0.13;Torment;True;6;1
0.12;Slag Fiend;218010;NM;0.25;New Phyrexia;False;4;1
0.57;Slagstorm;214054;NM;0.33;Mirrodin Besieged;False;1;4
0.02;Slash of Talons;435190;NM;0.13;Ixalan;False;1;1
0.07;Slash Panther;230065;NM;0.12;New Phyrexia;True;1;1
0.98;Slate of Ancestry;39696;NM;1.99;Onslaught;False;4;4
0.05;Slate Street Ruffian;366366;NM;0.12;Gatecrash;True;1;1
0.43;Slaughter Games;290532;NM;0.35;Return to Ravnica;False;4;1
0.43;Slaughter Games;290532;NM;0.35;Return to Ravnica;False;1;2
3.34;Slaughter Pact;370457;NM;3.49;Modern Masters;False;1;1
2.55;Slaughter Pact;130704;NM;3.99;Future Sight;False;1;2
0.06;Slaughterhorn;366281;NM;0.12;Gatecrash;True;4;1
0.06;Slaughterhorn;366281;NM;0.12;Gatecrash;False;4;1
;Slave of Bolas;1000198;NM;;WPN/Gateway;True;4;3
0.02;Slay;45314;NM;0.18;Eighth Edition;True;4;1
0.76;Slayers' Stronghold;240170;NM;0.45;Avacyn Restored;False;1;3
0.04;Sleek Schooner;435406;NM;0.18;Ixalan;False;1;2
0.26;Sleeper's Robe;23168;NM;0.23;Invasion;True;1;1
2.31;Sleight of Hand;83129;NM;4.25;Ninth Edition;False;1;9
;Slice and Dice;1000339;NM;;Friday Night Magic;True;1;1
0.07;Slice in Twain;435363;NM;0.18;Ixalan;False;1;2
0.02;Slime Molding;425962;NM;0.13;Modern Masters 2017 Edition;True;1;1
0.05;Slime Molding;290533;NM;0.18;Return to Ravnica;False;1;5
0.05;Slime Molding;290533;NM;0.18;Return to Ravnica;False;4;1
1.21;Slippery Bogle;150999;NM;1.43;Eventide;False;1;1
1.21;Slippery Bogle;150999;NM;1.43;Eventide;True;1;1
0.15;Sliptide Serpent;21283;NM;0.28;Nemesis;False;4;1
0.04;Slither Blade;426773;NM;0.13;Amonkhet;False;1;1
0.04;Slither Blade;426773;NM;0.13;Amonkhet;False;4;1
0.04;Slither Blade;426773;NM;0.13;Amonkhet;True;1;2
0.11;Slitherhead;253586;NM;0.18;Return to Ravnica;False;4;3
0.11;Slitherhead;253586;NM;0.18;Return to Ravnica;False;1;4
0.34;Slithermuse;157428;NM;0.35;Morningtide;False;1;1
0.04;Sluiceway Scorpion;253607;NM;0.12;Return to Ravnica;False;1;13
0.04;Sluiceway Scorpion;253607;NM;0.12;Return to Ravnica;True;1;1
0.04;Sluiceway Scorpion;253607;NM;0.12;Return to Ravnica;False;4;3
0.08;Slum Reaper;270373;NM;0.16;Return to Ravnica;False;4;2
0.08;Slum Reaper;270373;NM;0.16;Return to Ravnica;False;1;3
0.28;Smallpox;237010;NM;0.3;Magic 2012;False;1;3
0.28;Smallpox;237010;NM;0.3;Magic 2012;False;4;2
0.2;Smash to Smithereens;397795;NM;0.2;Modern Masters 2015 Edition;True;1;1
0.23;Smash to Smithereens;158243;NM;0.29;Shadowmoor;False;1;4
0.09;Smoldering Crater;389680;NM;0.13;Commander 2014;False;4;1
;Smother;1000333;NM;;Friday Night Magic;True;1;2
0.14;Smother;41023;NM;0.22;Onslaught;False;4;4
0.14;Smother;41023;NM;0.22;Onslaught;True;1;1
0.04;Snake of the Golden Grove;378513;NM;0.12;Born of the Gods;True;4;1
0.11;Snakeform;157401;NM;0.15;Eventide;False;4;1
0.11;Snakeform;157401;NM;0.15;Eventide;True;1;1
0.91;Snap;12374;NM;0.79;Urza's Legacy;False;4;1
0.91;Snap;12374;NM;0.79;Urza's Legacy;False;1;1
0.91;Snap;12374;NM;0.79;Urza's Legacy;True;1;1
0.08;Snapping Sailback;435364;NM;0.17;Ixalan;False;1;1
0.03;Snare Thopter;417809;NM;0.15;Kaladesh;False;4;1
22.16;Sneak Attack;5594;NM;24.46;Urza's Saga;False;1;4
1.11;Snuff Out;201794;NM;1.99;Duel Decks: Garruk vs. Liliana;False;1;3
0.36;Snuff Out;19595;NM;0.34;Mercadian Masques;True;1;1
0.36;Snuff Out;19595;NM;0.34;Mercadian Masques;False;4;2
1.23;Sol Ring;247533;NM;2.79;Commander;False;1;1
1.17;Sol Ring;376508;NM;2.45;Commander 2013;False;1;1
1.07;Sol Ring;389681;NM;2.54;Commander 2014;False;4;1
0.43;Soldier of the Pantheon;373529;NM;0.28;Theros;False;1;2
3.04;Solemn Simulacrum;389682;NM;4.18;Commander 2014;False;4;1
2.44;Solemn Simulacrum;49434;NM;4.4;Mirrodin;True;1;2
2.11;Solemn Simulacrum;236907;NM;4.22;Magic 2012;False;4;4
2.11;Solemn Simulacrum;236907;NM;4.22;Magic 2012;False;1;1
0.02;Solidarity;45188;NM;0.13;Eighth Edition;True;4;1
3.03;Solitary Confinement;34769;NM;8.19;Judgment;False;1;3
0.34;Soltari Emissary;4900;NM;0.35;Tempest;False;1;2
0.4;Soltari Guerrillas;4918;NM;0.35;Tempest;False;1;1
0.35;Soltari Monk;4903;NM;0.34;Tempest;False;1;1
0.2;Soltari Priest;4904;NM;0.25;Tempest;False;4;2
1.72;Somberwald Sage;275711;NM;1.68;Avacyn Restored;True;1;1
1.72;Somberwald Sage;275711;NM;1.68;Avacyn Restored;False;1;3
0.02;Somberwald Vigilante;240028;NM;0.12;Avacyn Restored;True;1;1
0.35;Somnophore;5745;NM;0.35;Urza's Saga;False;1;1
4.1;Song of the Dryads;389683;NM;5.34;Commander 2014;False;1;1
0.11;Sonic Burst;6112;NM;0.15;Exodus;False;4;4
0.15;Sorceress Queen;2129;NM;0.35;Fourth Edition;False;4;4
10.44;Sorin Markov;195403;NM;15.62;Zendikar;False;1;2
9.8;Sorin Markov;238330;NM;15.03;Magic 2012;False;1;1
0.48;Sorin's Vengeance;234436;NM;0.69;Magic 2012;False;4;1
0.02;Soul Bleed;190557;NM;0.12;Magic 2010;True;1;1
;Soul Collector;1000075;NM;;Prerelease Events;True;1;1
;Soul Collector;106644;NM;0.39;"Time Spiral ""Timeshifted""";False;1;1
0.26;Soul Conduit;233048;NM;0.33;New Phyrexia;False;1;1
0.1;Soul Link;26822;NM;0.17;Apocalypse;False;4;1
0.14;Soul Manipulation;183008;NM;0.2;Alara Reborn;True;4;1
0.88;Soul of Innistrad;383387;NM;0.79;Magic 2015 Core Set;False;4;1
1.28;Soul of New Phyrexia;383388;NM;1.78;Magic 2015 Core Set;False;1;1
0.43;Soul of the Harvest;240179;NM;0.39;Avacyn Restored;False;1;1
0.79;Soul of Theros;383391;NM;0.73;Magic 2015 Core Set;False;4;1
0.19;Soul Ransom;366351;NM;0.29;Gatecrash;False;4;2
0.19;Soul Ransom;366351;NM;0.29;Gatecrash;False;1;1
0.07;Soul Separator;414506;NM;0.25;Eldritch Moon;False;4;1
0.26;Soul Snuffers;142054;NM;0.25;Eventide;False;1;17
0.05;Soul Tithe;265372;NM;0.18;Return to Ravnica;False;1;2
0.21;Soul Warden;425849;NM;0.25;Modern Masters 2017 Edition;False;1;7
0.32;Soul Warden;190571;NM;0.29;Magic 2010;False;1;15
0.32;Soul Warden;190571;NM;0.29;Magic 2010;True;4;1
0.32;Soul Warden;190571;NM;0.29;Magic 2010;False;4;5
1.33;Soul's Attendant;193499;NM;1.49;Rise of the Eldrazi;False;1;1
1.33;Soul's Attendant;193499;NM;1.49;Rise of the Eldrazi;True;1;1
0.55;Soul's Majesty;185137;NM;0.35;Conflux;False;1;4
0.06;Soul's Might;174808;NM;0.14;Shards of Alara;True;1;1
0.05;Soulcage Fiend;240150;NM;0.13;Avacyn Restored;True;1;1
0.13;Soulcatcher;413572;NM;0.2;Eternal Masters;True;1;1
0.67;Soulless One;39745;NM;0.79;Onslaught;False;1;1
0.67;Soulless One;39745;NM;0.79;Onslaught;True;4;1
0.04;Soulstinger;426810;NM;0.12;Amonkhet;False;4;4
0.04;Soulstinger;426810;NM;0.12;Amonkhet;True;1;1
0.04;Soulstinger;426810;NM;0.12;Amonkhet;False;1;3
0.03;Soulsworn Spirit;270357;NM;0.17;Return to Ravnica;False;1;4
0.03;Soulsworn Spirit;270357;NM;0.17;Return to Ravnica;False;4;1
0.04;Soultether Golem;126213;NM;0.2;Future Sight;True;4;1
1.4;Sovereigns of Lost Alara;180600;NM;2.79;Alara Reborn;False;1;1
5.13;Sower of Temptation;140165;NM;9.19;Lorwyn;False;1;1
5.13;Sower of Temptation;140165;NM;9.19;Lorwyn;False;4;1
5.13;Sower of Temptation;140165;NM;9.19;Lorwyn;True;1;1
0.17;Sowing Salt;19534;NM;0.25;Urza's Destiny;False;4;1
0.14;Sowing Salt;74623;NM;0.25;Betrayers of Kamigawa;False;4;1
;Spark Elemental;234700;NM;0.63;Premium Deck Series: Fire and Lightning;True;1;1
0.02;Spark Jolt;373618;NM;0.12;Theros;False;4;12
0.02;Spark Jolt;373618;NM;0.12;Theros;False;1;9
0.25;Spark Trooper;366422;NM;0.3;Gatecrash;False;4;3
;Sparksmith;1000335;NM;;Friday Night Magic;True;1;1
0.13;Sparksmith;39476;NM;0.16;Onslaught;False;1;2
0.13;Sparksmith;39476;NM;0.16;Onslaught;False;4;1
0.02;Sparring Mummy;426731;NM;0.12;Amonkhet;False;1;1
0.02;Sparring Mummy;426731;NM;0.12;Amonkhet;False;4;1
0.01;Spawn of Rix Maadi;253549;NM;0.12;Return to Ravnica;False;4;5
0.01;Spawn of Rix Maadi;253549;NM;0.12;Return to Ravnica;False;1;11
1.8;Spawnsire of Ulamog;193535;NM;3.11;Rise of the Eldrazi;False;4;1
0.56;Spear of Heliod;373717;NM;0.67;Theros;False;4;2
0.56;Spear of Heliod;373717;NM;0.67;Theros;False;1;1
0.62;Spearbreaker Behemoth;174916;NM;1.7;Shards of Alara;False;1;2
0.01;Spearpoint Oread;373732;NM;0.12;Theros;False;1;13
0.01;Spearpoint Oread;373732;NM;0.12;Theros;True;1;1
0.01;Spearpoint Oread;373732;NM;0.12;Theros;True;4;1
0.01;Spearpoint Oread;373732;NM;0.12;Theros;False;4;12
0.12;Spectral Flight;230775;NM;0.13;Innistrad;True;1;2
0.12;Spectral Flight;230775;NM;0.13;Innistrad;True;4;1
0.21;Spectral Lynx;26663;NM;0.35;Apocalypse;False;4;1
0.02;Spectral Prison;239967;NM;0.12;Avacyn Restored;True;1;1
0.33;Spectral Procession;397841;NM;0.37;Modern Masters 2015 Edition;False;1;1
0.41;Spectral Procession;152070;NM;0.68;Shadowmoor;False;1;2
0.08;Speedway Fanatic;417705;NM;0.18;Kaladesh;False;4;2
1.19;Spell Crumple;237005;NM;1.29;Commander;False;1;1
0.3;Spell Pierce;425876;NM;0.25;Modern Masters 2017 Edition;True;1;3
0.3;Spell Pierce;425876;NM;0.25;Modern Masters 2017 Edition;False;1;6
0.55;Spell Pierce;178144;NM;0.29;Zendikar;False;1;10
0.12;Spell Pierce;435234;NM;0.17;Ixalan;False;1;2
0.04;Spell Rupture;366372;NM;0.12;Gatecrash;True;1;1
0.53;Spell Swindle;435235;NM;0.99;Ixalan;False;1;1
0.53;Spell Swindle;435235;NM;0.99;Ixalan;False;4;1
0.53;Spell Swindle;435235;NM;0.99;Ixalan;True;1;4
0.18;Spellbook;25654;NM;0.49;Seventh Edition;False;4;1
0.15;Spellbook;191338;NM;0.49;Magic 2010;False;4;2
0.56;Spellbreaker Behemoth;179551;NM;0.77;Alara Reborn;False;1;3
0.56;Spellbreaker Behemoth;179551;NM;0.77;Alara Reborn;True;4;1
0.09;Spellheart Chimera;373554;NM;0.17;Theros;False;1;6
0.09;Spellheart Chimera;373554;NM;0.17;Theros;False;4;4
0.17;Spellshift;122459;NM;0.31;Planar Chaos;False;1;1
8.32;Spellskite;217992;NM;8.33;New Phyrexia;False;1;8
0.69;Spellstutter Sprite;139429;NM;0.88;Lorwyn;False;1;8
0.69;Spellstutter Sprite;139429;NM;0.88;Lorwyn;False;4;6
0.06;Spellweaver Eternal;430735;NM;0.12;Hour of Devastation;False;4;1
0.07;Sphere of Law;29813;NM;0.21;Odyssey;False;1;3
0.07;Sphere of Law;29813;NM;0.21;Odyssey;False;4;1
11.23;Sphere of Resistance;6160;NM;17.08;Exodus;False;4;3
0.33;Sphere of Safety;270969;NM;0.85;Return to Ravnica;False;4;1
0.33;Sphere of Safety;270969;NM;0.85;Return to Ravnica;False;1;6
0.07;Sphere of the Suns;397904;NM;0.15;Modern Masters 2015 Edition;True;1;1
0.07;Sphere of the Suns;397904;NM;0.15;Modern Masters 2015 Edition;False;1;1
0.26;Sphinx of Jwar Isle;185709;NM;0.26;Zendikar;True;1;1
0.26;Sphinx of Jwar Isle;185709;NM;0.26;Zendikar;False;1;2
0.13;Sphinx of Lost Truths;185751;NM;0.35;Zendikar;False;1;2
0.22;Sphinx of Magosi;198169;NM;0.35;Rise of the Eldrazi;False;1;1
0.11;Sphinx of the Chimes;253594;NM;0.25;Return to Ravnica;False;1;1
0.11;Sphinx of the Chimes;253594;NM;0.25;Return to Ravnica;False;4;1
0.87;Sphinx of the Steel Wind;270446;NM;1.25;Premium Deck Series: Graveborn;True;1;1
1.16;Sphinx of the Steel Wind;189641;NM;0.99;Alara Reborn;False;4;1
1.16;Sphinx of the Steel Wind;189641;NM;0.99;Alara Reborn;False;1;2
0.18;Sphinx of Uthuun;220090;NM;0.25;Magic 2012;False;4;2
1.2;Sphinx Sovereign;175107;NM;2.31;Shards of Alara;False;4;2
1.2;Sphinx Sovereign;175107;NM;2.31;Shards of Alara;False;1;1
0.39;Sphinx Summoner;189079;NM;0.69;Conflux;False;1;1
3.23;Sphinx's Revelation;253534;NM;3.19;Return to Ravnica;True;4;1
0.6;Spider Umbra;194925;NM;0.39;Rise of the Eldrazi;False;4;2
1.09;Spidersilk Armor;19870;NM;1.26;Mercadian Masques;False;4;6
0.02;Spidery Grasp;426890;NM;0.12;Amonkhet;False;4;1
0.02;Spidery Grasp;426890;NM;0.12;Amonkhet;False;1;1
0.4;Spike Feeder;5239;NM;0.29;Stronghold;False;1;1
0.05;Spike Jester;426013;NM;0.13;Modern Masters 2017 Edition;True;1;2
4.49;Spike Weaver;21179;NM;9.2;Battle Royale Box Set;False;1;1
6.65;Spike Weaver;6152;NM;9.16;Exodus;False;1;1
0.06;Spike-Tailed Ceratops;435365;NM;0.12;Ixalan;False;1;4
0.24;Spikeshot Elder;209404;NM;0.29;Scars of Mirrodin;False;4;2
0.24;Spikeshot Elder;209404;NM;0.29;Scars of Mirrodin;False;1;4
0.2;Spinal Embrace;376513;NM;0.25;Commander 2013;False;1;1
0.02;Spinal Parasite;73928;NM;0.18;Fifth Dawn;False;1;1
0.25;Spine of Ish Sah;389689;NM;0.39;Commander 2014;False;4;1
0.04;Spined Thopter;217990;NM;0.12;New Phyrexia;True;1;1
0.45;Spinerock Knoll;139514;NM;0.97;Lorwyn;False;4;1
0.45;Spinerock Knoll;139514;NM;0.97;Lorwyn;False;5;1
0.45;Spinerock Knoll;139514;NM;0.97;Lorwyn;False;1;13
0.17;Spinning Darkness;4469;NM;0.17;Weatherlight;False;4;2
0.17;Spinning Darkness;4469;NM;0.17;Weatherlight;False;10;1
0.21;Spire Golem;46150;NM;0.26;Darksteel;False;1;2
0.21;Spire Golem;46150;NM;0.26;Darksteel;True;1;1
0.21;Spire Golem;46150;NM;0.26;Darksteel;False;4;3
0.02;Spire Monitor;233053;NM;0.12;New Phyrexia;True;1;1
0.04;Spireside Infiltrator;417706;NM;0.12;Kaladesh;False;4;3
0.16;Spirit Away;239986;NM;0.25;Avacyn Restored;False;1;4
0.32;Spirit Bonds;383395;NM;0.33;Magic 2015 Core Set;False;4;1
0.01;Spirit Flare;26361;NM;0.13;Torment;True;6;1
0.22;Spirit Link;83274;NM;0.49;Ninth Edition;True;1;1
1.1;Spirit Mantle;220154;NM;1.3;Magic 2012;False;4;2
1.1;Spirit Mantle;220154;NM;1.3;Magic 2012;True;4;1
1.1;Spirit Mantle;220154;NM;1.3;Magic 2012;False;1;2
0.55;Spirit of Resistance;22968;NM;0.76;Invasion;False;4;2
0.73;Spirit of the Labyrinth;378399;NM;0.49;Born of the Gods;False;1;1
;Spiritmonger;1000006;NM;;Grand Prix;True;1;1
0.74;Spiritmonger;28009;NM;0.79;Apocalypse;False;4;1
0.74;Spiritmonger;28009;NM;0.79;Apocalypse;False;1;1
0.05;Spitebellows;389690;NM;0.18;Commander 2014;False;4;1
0.07;Spitebellows;397664;NM;0.21;Modern Masters 2015 Edition;True;1;1
0.28;Spiteful Visions;376516;NM;0.44;Commander 2013;False;4;1
0.03;Splatter Thug;265381;NM;0.12;Return to Ravnica;True;1;1
0.03;Splatter Thug;265381;NM;0.12;Return to Ravnica;False;1;11
0.03;Splatter Thug;265381;NM;0.12;Return to Ravnica;True;4;1
0.03;Splatter Thug;265381;NM;0.12;Return to Ravnica;False;4;6
0.05;Splendid Agony;426811;NM;0.13;Amonkhet;False;4;1
0.05;Splendid Agony;426811;NM;0.13;Amonkhet;False;1;3
0.13;Splinter;15208;NM;0.25;Urza's Destiny;True;1;1
3.72;Splinter Twin;193474;NM;3.99;Rise of the Eldrazi;False;3;1
3.72;Splinter Twin;193474;NM;3.99;Rise of the Eldrazi;False;4;1
3.72;Splinter Twin;193474;NM;3.99;Rise of the Eldrazi;False;1;3
0.44;Splinterfright;227301;NM;0.33;Innistrad;False;1;6
1.74;Spoils of the Vault;46572;NM;1.49;Mirrodin;False;1;4
0.04;Spontaneous Artist;417707;NM;0.11;Kaladesh;False;1;2
0.04;Spontaneous Artist;417707;NM;0.11;Kaladesh;False;4;3
0.42;Spontaneous Generation;19871;NM;0.39;Mercadian Masques;False;4;2
0.7;Spore Frog;24654;NM;1.41;Prophecy;True;1;1
0.7;Spore Frog;24654;NM;1.41;Prophecy;False;4;10
0.06;Sporemound;370605;NM;0.13;Magic 2014 Core Set;True;1;1
0.43;Sporogenesis;5750;NM;0.52;Urza's Saga;False;1;1
0.02;Spreading Rot;435279;NM;0.13;Ixalan;False;1;4
1.46;Spreading Seas;190405;NM;2.14;Zendikar;False;1;11
1.46;Spreading Seas;190405;NM;2.14;Zendikar;False;4;1
0.36;Springjack Pasture;376518;NM;0.75;Commander 2013;False;1;1
0.58;Springleaf Drum;139509;NM;0.8;Lorwyn;False;1;7
0.58;Springleaf Drum;139509;NM;0.8;Lorwyn;False;4;1
0.67;Springleaf Drum;378534;NM;0.76;Born of the Gods;False;4;1
0.15;Sprout Swarm;136042;NM;0.25;Future Sight;True;1;1
0.18;Sprouting Thrinax;174863;NM;0.2;Shards of Alara;True;1;1
;Squadron Hawk;1000426;NM;;Friday Night Magic;True;1;1
0.19;Squadron Hawk;413573;NM;0.22;Eternal Masters;False;1;3
0.3;Squadron Hawk;208279;NM;0.22;Magic 2011;False;4;5
0.3;Squadron Hawk;208279;NM;0.22;Magic 2011;False;1;8
2.12;Squee, Goblin Nabob;370461;NM;2.99;Modern Masters;False;1;4
2.37;Squee, Goblin Nabob;106473;NM;2.99;Tenth Edition;False;1;1
0.42;Squelch;80290;NM;0.39;Champions of Kamigawa;False;6;1
;Squelching Leeches;1001717;NM;;Magic Game Day Cards;False;4;1
5.11;Squirrel Mob;29979;NM;8.19;Odyssey;False;4;1
0.04;Stab Wound;270791;NM;0.13;Return to Ravnica;False;1;10
0.04;Stab Wound;270791;NM;0.13;Return to Ravnica;False;4;5
10.96;Staff of Domination;50162;NM;21.36;Fifth Dawn;False;6;3
;Staff of Nin;1000164;NM;;Launch Parties;True;4;2
0.5;Staff of Nin;249713;NM;0.75;Magic 2013;False;1;1
;Staggershock;1000214;NM;;WPN/Gateway;False;1;1
0.13;Staggershock;193571;NM;0.17;Rise of the Eldrazi;False;4;1
0.13;Staggershock;193571;NM;0.17;Rise of the Eldrazi;True;1;1
0.13;Staggershock;193571;NM;0.17;Rise of the Eldrazi;False;1;1
0.34;Stain the Mind;383402;NM;0.25;Magic 2015 Core Set;False;4;1
0.13;Stalking Assassin;25752;NM;0.32;Invasion;False;4;1
0.3;Stalking Vengeance;107301;NM;0.35;Dissension;True;1;1
0.29;Stampede;2589;NM;0.35;Ice Age;False;1;1
0.07;Stampeding Elk Herd;394710;NM;0.12;Dragons of Tarkir;True;1;1
0.02;Stampeding Rhino;244825;NM;0.12;Magic 2012;True;1;1
0.18;Stand or Fall;26389;NM;0.29;Invasion;False;4;1
1.14;Standard Bearer;26783;NM;0.49;Apocalypse;False;4;2
0.18;Standardize;40205;NM;0.34;Onslaught;False;1;1
1.94;Standstill;29936;NM;2.39;Odyssey;False;1;4
0.3;Star Compass;25880;NM;0.29;Planeshift;False;4;1
0.3;Star Compass;25880;NM;0.29;Planeshift;True;1;1
0.4;Starke of Rath;4849;NM;0.39;Tempest;False;1;1
0.22;Starlit Sanctum;40542;NM;0.24;Onslaught;False;4;1
0.26;Starstorm;376522;NM;0.25;Commander 2013;False;4;1
0.28;Starstorm;389692;NM;0.25;Commander 2014;False;4;1
0.06;Start // Finish;426917;NM;0.18;Amonkhet;False;4;1
0.06;Start Your Engines;417708;NM;0.18;Kaladesh;False;1;1
0.13;Stasis Snare;402048;NM;0.25;Battle for Zendikar;True;4;1
2.33;Static Orb;4630;NM;5.88;Tempest;False;1;1
0.02;Staunch-Hearted Warrior;373591;NM;0.12;Theros;False;4;9
0.02;Staunch-Hearted Warrior;373591;NM;0.12;Theros;False;1;12
0.02;Staunch-Hearted Warrior;373591;NM;0.12;Theros;True;4;1
0.07;Stave Off;220295;NM;0.13;Magic 2012;True;1;1
0.04;Steadfast Armasaur;435191;NM;0.17;Ixalan;False;1;1
0.02;Steadfast Sentinel;430713;NM;0.1;Hour of Devastation;False;4;1
0.04;Stealer of Secrets;265413;NM;0.13;Return to Ravnica;False;4;7
0.04;Stealer of Secrets;265413;NM;0.13;Return to Ravnica;True;1;1
0.04;Stealer of Secrets;265413;NM;0.13;Return to Ravnica;False;1;9
0.15;Steam Augury;373539;NM;0.24;Theros;False;1;3
9.8;Steam Vents;96923;NM;16.74;Guildpact;False;4;2
9.5;Steam Vents;253682;NM;12.45;Return to Ravnica;False;4;1
;Steel Hellkite;1000157;NM;;Launch Parties;True;4;2
0.45;Steel Hellkite;206351;NM;0.79;Scars of Mirrodin;False;1;3
0.02;Steel Leaf Paladin;25929;NM;0.13;Planeshift;True;4;1
0.94;Steel of the Godhead;158749;NM;1.77;Shadowmoor;False;1;6
7.89;Steel Overseer;222714;NM;14.99;Duel Decks: Elspeth vs. Tezzeret;False;1;4
8.5;Steel Overseer;205036;NM;13.12;Magic 2011;False;1;1
8.5;Steel Overseer;205036;NM;13.12;Magic 2011;False;4;3
0.11;Steel Wall;222731;NM;0.25;Duel Decks: Elspeth vs. Tezzeret;False;1;1
0.02;Steeling Stance;97115;NM;0.13;Dissension;True;1;1
4.29;Steely Resolve;40130;NM;7.39;Onslaught;False;4;1
0.11;Stensia Bloodhall;233244;NM;0.25;Innistrad;False;1;1
0.15;Steppe Lynx;171012;NM;0.16;Zendikar;False;4;1
0.15;Steppe Lynx;171012;NM;0.16;Zendikar;False;1;17
4.0;Sterling Grove;23181;NM;7.12;Invasion;False;4;2
4.0;Sterling Grove;23181;NM;7.12;Invasion;False;1;1
3.1;Stifle;46558;NM;4.71;Scourge;False;1;3
3.1;Stifle;46558;NM;4.71;Scourge;False;4;1
2.83;Stigma Lasher;153049;NM;5.78;Eventide;False;1;2
0.05;Stinging Shot;426891;NM;0.12;Amonkhet;False;1;2
0.05;Stinging Shot;426891;NM;0.12;Amonkhet;True;1;1
0.05;Stinging Shot;426891;NM;0.12;Amonkhet;False;4;3
0.1;Stingscourger;370402;NM;0.15;Modern Masters;True;1;1
0.05;Stingscourger;413691;NM;0.13;Eternal Masters;False;1;1
0.11;Stingscourger;134744;NM;0.13;Planar Chaos;False;1;3
0.44;Stinkweed Imp;193870;NM;0.99;Duel Decks: Divine vs. Demonic;False;1;1
1.39;Stirring Wildwood;177560;NM;0.99;Worldwake;False;1;1
0.05;Stitched Drake;220652;NM;0.12;Innistrad;True;1;1
0.28;Stoic Angel;426015;NM;0.35;Modern Masters 2017 Edition;False;1;1
0.41;Stoic Angel;175396;NM;0.59;Shards of Alara;False;4;1
0.41;Stoic Angel;175396;NM;0.59;Shards of Alara;False;1;5
0.25;Stoke the Flames;383404;NM;0.25;Magic 2015 Core Set;False;4;1
0.37;Stolen Identity;366427;NM;0.42;Gatecrash;False;1;1
0.37;Stolen Identity;366427;NM;0.42;Gatecrash;False;4;2
10.81;Stomping Ground;366232;NM;12.67;Gatecrash;False;4;1
0.03;Stone Golem;205056;NM;0.17;Magic 2011;True;4;1
0.11;Stone Idol Trap;191552;NM;0.25;Worldwake;False;1;1
0.11;Stone Idol Trap;191552;NM;0.25;Worldwake;False;4;1
0.09;Stone Quarry;410047;NM;0.19;Shadows over Innistrad;True;1;1
0.1;Stone Rain;3465;NM;0.17;Mirage;False;4;2
0.1;Stone Rain;3465;NM;0.17;Mirage;False;1;1
0.07;Stone Rain;4850;NM;0.15;Tempest;False;1;1
0.07;Stone Rain;4850;NM;0.15;Tempest;False;4;3
0.13;Stone Rain;19612;NM;0.16;Mercadian Masques;False;1;1
0.13;Stone Rain;19612;NM;0.16;Mercadian Masques;False;4;3
;Stone-Tongue Basilisk;1000070;NM;;Prerelease Events;True;1;1
0.23;Stonebrow, Krosan Hero;118915;NM;0.39;Time Spiral;False;1;2
0.02;Stonefare Crocodile;265398;NM;0.12;Return to Ravnica;False;1;12
0.02;Stonefare Crocodile;265398;NM;0.12;Return to Ravnica;False;4;3
0.04;Stoneforge Acolyte;407548;NM;0.18;Oath of the Gatewatch;False;4;1
11.33;Stoneforge Mystic;198383;NM;15.66;Worldwake;False;1;4
0.03;Stoneshock Giant;373687;NM;0.16;Theros;False;4;6
0.03;Stoneshock Giant;373687;NM;0.16;Theros;False;1;9
0.35;Stonewood Invocation;118890;NM;0.49;Time Spiral;False;1;5
0.05;Stonewood Invoker;43534;NM;0.12;Legions;True;1;1
4.75;Stony Silence;425850;NM;4.53;Modern Masters 2017 Edition;False;1;1
0.03;Storm Fleet Arsonist;435316;NM;0.18;Ixalan;False;1;1
0.02;Storm Fleet Pyromancer;435317;NM;0.12;Ixalan;False;1;1
0.02;Storm Fleet Pyromancer;435317;NM;0.12;Ixalan;True;4;1
0.04;Storm Fleet Spy;435237;NM;0.18;Ixalan;False;1;1
0.03;Storm Sculptor;435238;NM;0.12;Ixalan;False;1;2
0.1;Stormblood Berserker;220277;NM;0.2;Magic 2012;False;1;1
0.1;Stormblood Berserker;220277;NM;0.2;Magic 2012;False;4;1
0.19;Stormbound Geist;262660;NM;0.19;Dark Ascension;True;1;1
